idx	X	Y	component
19716	794569.3230737912	32986.51281747653	0
19717	794770.1376438937	32983.71609715918	0
19718	794769.8146653912	32983.82892535569	0
19719	794785.3503689348	32983.77926221186	0
19720	794770.2317169979	32983.71037744804	0
19721	794782.3028368965	32983.25439864206	0
19722	794785.3363067401	32983.77897163172	0
19723	795120.7691425473	32980.86117990548	0
19724	795120.5440729685	32980.82008253871	0
19725	795124.5922494108	32980.24241629402	0
19726	795120.7538023787	32980.86110664048	0
19727	795125.4073193797	32980.60319227738	0
19728	795124.6185501082	32980.24256903912	0
19729	795169.7195521984	32980.44246603093	0
19730	795169.6906385623	32980.44101451497	0
19731	795176.4171905994	32980.477542071	0
19732	795168.8206309149	32980.73120393983	0
19733	795176.0589041241	32980.51875878664	0
19734	795176.1097414307	32980.52097921172	0
19735	795344.8893098783	32982.26415976646	0
19736	795345.0921501095	32982.29396860142	0
19737	795338.8044422177	32979.49695889575	0
19738	795336.6288594774	32981.0769242337	0
19739	795338.6370534759	32979.42657441417	0
19740	795338.8513438534	32979.49654574344	0
19741	795714.6393555527	32983.93031740046	0
19742	795714.6261274013	32983.93040169402	0
19743	795720.5632716233	32985.13649503898	0
19744	795709.5421610377	32984.85763844586	0
19745	795720.5134667148	32985.14279410143	0
19746	795720.4843369742	32985.14410539492	0
19747	795754.8814905292	32985.28372166948	0
19748	795754.4191568769	32984.9922515275	0
19749	795763.8456525423	32985.17181810141	0
19750	795754.8857339791	32985.28522101783	0
19751	795767.2891642979	32986.01491598139	0
19752	795763.8295349162	32985.17785750209	0
19753	795772.9690844739	32985.43774702556	0
19754	795773.041119709	32985.43280980766	0
19755	795774.3371820976	32985.44608917318	0
19756	795772.3445964908	32985.5160792265	0
19757	795770.5877671147	32985.55456099908	0
19758	795774.4233375399	32985.44937737277	0
19759	795876.9443644902	32988.68529954963	0
19760	795877.5930445064	32988.71091087132	0
19761	795885.6988618143	32989.02598070187	0
19762	795876.5472348642	32988.11548152457	0
19763	795885.405446848	32988.95667828552	0
19764	795885.4191588046	32988.95719728582	0
19765	796122.5665091409	32993.41193700377	0
19766	796122.8140018348	32993.60308101073	0
19767	796128.3267326207	32993.6210544329	0
19768	796122.6788829322	32993.41065420322	0
19769	796126.9846027936	32993.35691169415	0
19770	796128.3001423752	32993.61851551878	0
19771	796140.8234047102	32993.35918811741	0
19772	796140.8361633095	32993.35537982379	0
19773	796149.1767400871	32993.70332625383	0
19774	796141.0014783617	32993.51798287214	0
19775	796149.1782842275	32993.80246151047	0
19776	796149.1903107599	32993.80177289068	0
19777	796755.1124074277	33002.25892975949	0
19778	796755.0765821647	33002.25946493897	0
19779	796760.3462776175	33002.6751968042	0
19780	796751.846947502	33002.03845746614	0
19781	796758.4671367335	33002.52268561427	0
19782	796758.4820039949	33002.52247100355	0
19783	796825.2328761719	33005.60042365477	0
19784	796825.2599976652	33005.72179297468	0
19785	796856.2471908272	33008.20861103392	0
19786	796825.0869976941	33005.57681859533	0
19787	796847.0961488421	33006.60027487772	0
19788	796856.2935785434	33008.21287306683	0
19789	797104.0519059119	33013.8640512033	0
19790	797104.0943405463	33013.8675970045	0
19791	797109.2225691037	33013.86578957565	0
19792	797108.2680855938	33013.6175377949	0
19793	797108.9277414076	33013.84132586297	0
19794	797109.1968660695	33013.86155457523	0
19795	797157.0037572995	33014.16440919611	0
19796	797157.0162795199	33014.16972711652	0
19797	797165.6807118941	33014.07152569007	0
19798	797154.0327209583	33014.77615920657	0
19799	797167.9857953786	33014.27419565844	0
19800	797165.6977889326	33014.07336183522	0
19801	797240.4092948365	33015.61470291785	0
19802	797240.9832037372	33015.59353594893	0
19803	797249.6325707169	33015.88697572266	0
19804	797240.464342617	33016.64701960185	0
19805	797252.8269461116	33016.19818336101	0
19806	797249.6224975399	33015.88646968888	0
19807	797974.2360461088	33044.24137019714	0
19808	797974.0694635101	33044.23651149877	0
19809	798012.0730301614	33044.1841057988	0
19810	797965.3853110238	33044.29190777075	0
19811	797997.7752050557	33044.69354176312	0
19812	797997.0506614796	33044.67708155897	0
19813	798319.0235497272	33054.23897983209	0
19814	798319.0085448043	33054.23671136508	0
19815	798331.4461244779	33052.91447718299	0
19816	798310.3323942095	33054.17404526242	0
19817	798312.1812173633	33053.15717395658	0
19818	798312.6640460443	33053.18104047723	0
19819	798491.3882325802	33065.51396285206	0
19820	798492.462117675	33065.8986665825	0
19821	798518.2202748816	33069.43264309253	0
19822	798491.4605411116	33065.51458662511	0
19823	798504.3310541135	33066.71518302473	0
19824	798504.3689202822	33066.71842172038	0
19825	798795.3819125979	33071.65133751945	0
19826	798794.5188885651	33071.55688348597	0
19827	798807.8929715896	33068.554354717	0
19828	798795.3808598885	33071.65203933333	0
19829	799099.4257106857	33086.28032912717	0
19830	799099.5372735392	33086.37742637924	0
19831	799164.3450043325	33092.35702023399	0
19832	799099.5310837695	33086.29122918915	0
19833	799157.9099780087	33091.48299778072	0
19834	799157.4114786896	33091.43706829161	0
19835	800003.6418421305	33103.55891590088	0
19836	800005.3068115421	33103.72597453491	0
19837	800012.1731985628	33103.25711615284	0
19838	800015.0754892044	33103.85928126112	0
19839	800005.2990492875	33102.38565146534	0
19840	800013.0856258356	33103.28685268491	0
19841	809218.3868980578	33427.9024279784	0
19842	809218.5387932514	33427.89998736975	0
19843	809216.7702942142	33427.9867639935	0
19844	809257.5000601538	33436.57086471945	0
19845	809208.8264600835	33432.32739807773	0
19846	809211.2993673052	33432.3440732865	0
19847	809448.3993643709	33433.51370316375	0
19848	809666.1397174632	33451.198720776	0
19849	809457.9908624634	33438.29877434554	0
19850	809448.4123024842	33433.51552598993	0
19851	809462.5773081825	33432.98235574806	0
19852	809457.990862464	33438.29877434477	0
19853	816742.9558630112	33526.80900961058	0
19854	816744.2646147596	33526.85869575242	0
19855	816811.3879186886	33531.65558445804	0
19856	816811.3517244493	33531.6441237301	0
19857	832082.2801986829	34266.18490687787	0
19858	824377.8451217307	33873.81387314942	0
19859	819110.1687014364	33414.25225839023	0
19860	819118.4167677538	33414.62708737793	0
19861	823072.2023043374	33595.95680479566	0
19862	521289.4178840279	38804.32776895414	0
19863	530176.5993941522	37352.49414531668	0
19864	530172.8565316907	37353.06832100946	0
19865	542444.8114502984	35086.30601117714	0
19866	542583.5750812485	35067.46505692048	0
19867	542561.1189501234	35069.84590818344	0
19868	542443.4313695619	35086.53641020173	0
19869	542574.1861451118	35066.69377799195	0
19870	542561.1831248286	35069.82602677577	0
19871	542904.2734193614	35002.9338090234	0
19872	542904.3869837747	35002.91457312845	0
19873	542909.7973482375	35005.1546463705	0
19874	542900.0274021173	35003.90863977688	0
19875	542880.6527844995	35008.56694548851	0
19876	542881.4611144273	35008.41853034234	0
19877	553615.133452873	32472.28382711859	0
19878	553789.948447553	32442.59244013964	0
19879	553921.734055928	32423.64381842295	0
19880	553614.8050599532	32472.34012200301	0
19881	553798.2446607223	32443.29976288411	0
19882	553921.0750121447	32423.74735165214	0
19883	556054.445698329	31743.34686372343	0
19884	557313.1041968782	31491.39734085705	0
19885	556213.3244881092	31714.41231784193	0
19886	556056.203092717	31742.97337144108	0
19887	556202.1707906276	31716.44907368569	0
19888	556203.2624286987	31716.23308232172	0
19889	557972.3353821697	31187.57080218279	0
19890	557972.3314782607	31187.56979398466	0
19891	557924.9751355078	31192.80330369604	0
19892	558084.4167496001	31173.13866275114	0
19893	557922.4125134473	31193.11223656977	0
19894	557926.0830700677	31192.69029921358	0
19895	558626.677524882	30965.25998704658	0
19896	558518.9175520438	30987.05342203044	0
19897	558403.7852648715	31011.09287315778	0
19898	558626.6817411088	30965.25749222081	0
19899	558396.5007503023	31012.6632083881	0
19900	558403.7664506501	31011.09895596003	0
19901	559890.1173452588	30454.6822450603	0
19902	559900.9827795923	30452.4677780424	0
19903	559931.9384560531	30445.48709227694	0
19904	559890.1297944958	30454.674491113	0
19905	559917.7450973549	30448.71339272249	0
19906	559917.7086314661	30448.72125074262	0
19907	560111.5172645982	30269.24840312777	0
19908	560109.2507105599	30269.07456065229	0
19909	560313.2533092751	30242.09873098007	0
19910	560111.0979994303	30269.30266242053	0
19911	560210.8633431444	30255.38662929048	0
19912	560210.740839474	30255.39330245819	0
19913	563110.0866195785	28825.55741549715	0
19914	563148.3456308739	28817.43957153915	0
19915	563336.8675047192	28772.29479537795	0
19916	563104.5450967088	28826.76642174579	0
19917	563044.1342377304	28840.59422639872	0
19918	563334.067124292	28773.04414979243	0
19919	564517.5603450987	28142.00090133327	0
19920	564517.6991319907	28141.96676635081	0
19921	564571.909933736	28129.1156921597	0
19922	564516.6224931859	28142.19895976505	0
19923	564670.3002044208	28105.06008799112	0
19924	564571.9521248138	28129.10059938766	0
19925	564619.17793117	28062.63965320934	0
19926	564619.4034884862	28062.62075123955	0
19927	564614.5826045248	28059.75928852247	0
19928	564598.118693425	28064.37349193665	0
19929	564610.512756808	28060.93462957694	0
19930	564610.5629131203	28060.91563945548	0
19931	565544.8384324556	26912.02880724892	0
19932	565544.7992003171	26912.04034734639	0
19933	565546.4857382578	26911.37231125784	0
19934	565546.4880314841	26911.37070814757	0
19935	567430.7944746451	25876.54112989334	0
19936	567431.3024693341	25876.41401846031	0
19937	567680.0476860437	25811.8210197329	0
19938	567430.6613003236	25876.95582134365	0
19939	567996.1012178365	25732.70392185853	0
19940	567679.5272920245	25811.96082099779	0
19941	567947.548127849	25681.30428364271	0
19942	567947.5749032998	25681.29565409802	0
19943	567937.83832389	25683.21670131906	0
19944	567959.9673342466	25677.24193216697	0
19945	568016.1017511021	25670.27661197207	0
19946	567937.8379461593	25683.21671388212	0
19947	568157.238961141	25533.11728796961	0
19948	568157.2435441662	25533.11349611285	0
19949	568146.4682383048	25535.97699182133	0
19950	568175.7988816316	25526.58924478379	0
19951	568168.767943701	25530.56405464467	0
19952	568146.5495801949	25535.95404065651	0
19953	568157.6830787398	25531.73870504448	0
19954	568157.6575507389	25531.74937110054	0
19955	568158.017234857	25530.93605558277	0
19956	568164.8334275755	25529.56468089938	0
19957	568158.6379352547	25530.82299893985	0
19958	568158.0211602921	25530.93647231752	0
19959	568662.322867537	25119.42735040765	0
19960	568662.6835156061	25119.34202264185	0
19961	568646.3794115569	25123.16417136517	0
19962	568679.8934372736	25114.0915147048	0
19963	568646.6724564112	25123.81209401711	0
19964	568647.2947543246	25123.62551294128	0
19965	568770.4311408128	24833.73443493056	0
19966	568800.5194225324	24826.86093424449	0
19967	568773.8188520249	24830.33536347018	0
19968	568770.4346316643	24833.73281070032	0
19969	568769.9311126815	24831.61283268264	0
19970	568769.9245478635	24831.61641356278	0
19971	568816.4721153225	24784.79936632821	0
19972	568842.254475747	24778.33072093147	0
19973	568831.4842661652	24780.67598266909	0
19974	568816.3767474262	24784.83250214539	0
19975	568828.5949606309	24781.47053345884	0
19976	568828.596313461	24781.47055831187	0
19977	569487.1475577217	24033.61846995671	0
19978	569489.8234521233	24032.98764143996	0
19979	569469.4526763587	24035.05649941237	0
19980	569487.231264982	24033.60309098358	0
19981	569458.7666135811	24037.45564437478	0
19982	569458.7059804247	24037.46429599751	0
19983	571012.810842028	23061.57605895445	0
19984	571021.2881980076	23058.98081745255	0
19985	571004.4039923764	23064.13814473567	0
19986	571012.8590184079	23061.55123923124	0
19987	571417.6474048446	22807.05652104104	0
19988	571430.4729144388	22801.60329146135	0
19989	571413.1086078364	22814.29731469938	0
19990	571417.6370047879	22807.06535357579	0
19991	571412.032944146	22814.21090526316	0
19992	571413.0968106556	22814.2964867984	0
19993	571536.3565698406	22669.09208118716	0
19994	571536.3545257861	22669.09249226527	0
19995	571456.7576637886	22695.61027241928	0
19996	571550.7568515652	22664.12857646124	0
19997	571428.8238539447	22704.76590801716	0
19998	571456.7765419092	22695.60254067832	0
19999	571589.4923202688	22345.53974248674	0
20000	571589.4955029392	22345.53514463126	0
20001	572093.1951943912	22162.96504715949	0
20002	571555.8930274096	22355.61967122358	0
20003	572126.612744848	22150.57793416009	0
20004	572093.1927767481	22162.96732494856	0
20005	572450.6039803486	21283.62436424932	0
20006	572450.7578037399	21283.5704289483	0
20007	572411.8371852193	21297.33415982707	0
20008	572452.0344225834	21283.04835320016	0
20009	572412.7314378767	21296.85048397562	0
20010	572411.8194219591	21297.33931182586	0
20011	572334.1394153429	20966.87261655208	0
20012	572334.2034109607	20966.84450438474	0
20013	572297.0730936152	20977.74586323881	0
20014	572327.364343303	20968.8974914454	0
20015	572326.2835942562	20970.33925816782	0
20016	572297.1550892151	20977.71891392623	0
20017	572289.8793146425	20930.0098599368	0
20018	572293.0376657054	20927.74673235111	0
20019	572300.0452644313	20929.27690492665	0
20020	572289.8795581518	20930.00834492734	0
20021	572271.1566461689	20940.87068934985	0
20022	572271.2128306967	20940.83997196991	0
20023	571670.9596442231	20191.05131947674	0
20024	571665.2626400411	20190.9384981879	0
20025	571649.3460555617	20189.3862963158	0
20026	571670.9164015009	20191.04791029735	0
20027	571664.901155001	20189.3615063833	0
20028	571649.9223399382	20189.3907278571	0
20029	572043.1218163648	19923.0987055441	0
20030	572043.2324677188	19923.46923421852	0
20031	572056.4933200923	19911.80171423796	0
20032	572043.0191892977	19923.17340505684	0
20033	572048.2383202813	19917.89684325266	0
20034	572048.2364876303	19917.89745869543	0
20035	573235.1551058157	19074.03687724723	0
20036	573294.1288667931	19052.87939694631	0
20037	573237.3584268051	19070.61386630279	0
20038	573235.1619957982	19074.03316269645	0
20039	573239.2063752086	19070.53388379955	0
20040	573237.3421187826	19070.62402531845	0
20041	573631.9769977019	18625.73024060153	0
20042	573804.8974422441	18534.45997175056	0
20043	573645.7040916632	18617.56308148691	0
20044	573632.0024995781	18625.70811701752	0
20045	573643.7234117461	18618.63679041052	0
20046	573643.7308319537	18618.63312931591	0
20047	574149.3280007212	17606.18379408704	0
20048	574155.0604615023	17604.23512193369	0
20049	573988.3361033665	17675.44725690753	0
20050	574149.8573557407	17605.95584895085	0
20051	574006.4746259088	17665.66783698691	0
20052	574006.4750128275	17665.66770007985	0
20053	573764.0447212445	17414.31949085766	0
20054	573766.7948102778	17414.5507059986	0
20055	573760.442963614	17411.1371813791	0
20056	573764.0352222589	17414.36322616804	0
20057	573760.9256147526	17412.03400603151	0
20058	573760.4429636145	17411.13718137998	0
20059	573762.2302859171	17376.38220021525	0
20060	573762.2040753316	17376.38783134161	0
20061	573748.2828997722	17380.41696967721	0
20062	573730.8753714586	17386.33518616721	0
20063	573746.9151630196	17380.82296261481	0
20064	573746.9126106163	17380.82281543015	0
20065	573994.1423283006	15774.85278131317	0
20066	573994.1429746586	15774.84994190384	0
20067	574006.494069241	15769.89429936571	0
20068	573991.5397103194	15775.85079878335	0
20069	574012.6822326768	15766.21919068906	0
20070	574006.4917484523	15769.89608608566	0
20071	573635.5181255986	15114.98265456118	0
20072	573635.5128871495	15114.98335599899	0
20073	573625.2750416693	15120.37132880511	0
20074	573649.0218268635	15108.71141879964	0
20075	573618.6753590334	15123.84442654653	0
20076	573618.6785249037	15123.8448995436	0
20077	573450.553314106	14736.18142414376	0
20078	573444.7215495089	14740.44518139881	0
20079	573448.4917072395	14737.34540775788	0
20080	573450.5532435379	14736.18027569288	0
20081	573448.8253553092	14737.11056866714	0
20082	573448.4974880358	14737.34795695999	0
20083	573445.3778419397	14732.31761017416	0
20084	573445.3775878266	14732.31767771783	0
20085	573455.8055630689	14730.23364900125	0
20086	573445.9175943423	14731.72606607462	0
20087	573456.0652068898	14730.15703940447	0
20088	573455.806600867	14730.23363510691	0
20089	573399.15296927	14056.67005515128	0
20090	573399.1547887583	14056.67005032988	0
20091	573399.3556390048	14057.06475901407	0
20092	573401.1263837317	14055.52281022593	0
20093	573397.7388365294	14057.24193977989	0
20094	573397.7367827337	14057.24569410121	0
20095	573460.4170917348	13854.86764617758	0
20096	573460.4180207484	13854.86792328547	0
20097	573463.5005293022	13851.78147827783	0
20098	573464.3840420232	13853.9266008729	0
20099	573466.0376266611	13850.14484587677	0
20100	573463.5082540908	13851.7725738023	0
20101	573505.1893913499	13453.46209558967	0
20102	573505.393696635	13453.35312645978	0
20103	573412.5344038956	13504.95055257243	0
20104	573411.4785002144	13501.35785589624	0
20105	573410.0405535338	13503.51996229398	0
20106	573410.0320026492	13503.52206861007	0
20107	573758.7792748187	12690.30493386052	0
20108	573738.8254428223	12701.80092548109	0
20109	573764.7589415457	12689.20113990648	0
20110	573758.7753547524	12690.30296339732	0
20111	573768.3094527896	12687.50778709224	0
20112	573764.7467438043	12689.20307716031	0
20113	573212.7246950364	12145.55953634741	0
20114	573212.7324313009	12145.55217220908	0
20115	573239.820433934	12115.95969162985	0
20116	573225.6251200779	12137.54166614814	0
20117	573248.1080260148	12108.53372600571	0
20118	573239.8188734952	12115.96227931662	0
20119	573182.96590547	11929.61613366071	0
20120	573182.6978498772	11929.71202745477	0
20121	573181.5929671502	11929.83274747873	0
20122	573182.9664203282	11929.61627987324	0
20123	573181.1683274521	11929.82023222805	0
20124	573181.5780989284	11929.84104455539	0
20125	573160.8987715718	11844.36917343912	0
20126	573160.8987900139	11844.36926503496	0
20127	573157.3055564618	11845.27437475506	0
20128	573167.3328455173	11842.14498906739	0
20129	573160.057293825	11843.95371686472	0
20130	573157.3055576124	11845.27437442366	0
20131	573058.7110161827	11611.90207128071	0
20132	573058.3889181669	11612.07565417449	0
20133	573039.1427151586	11620.1185305795	0
20134	573058.837901241	11611.84885909835	0
20135	573042.2680760509	11618.57756746667	0
20136	573039.1083265344	11620.13499630323	0
20137	573032.4567942595	11494.18967972681	0
20138	573032.5390246989	11494.16024978114	0
20139	573042.8724417895	11490.46286507694	0
20140	573032.4109745269	11494.20670289596	0
20141	573050.4066647843	11487.78061807833	0
20142	573042.7577031235	11490.50005823912	0
20143	572725.2718820082	10926.29324758414	0
20144	572725.2729618194	10926.29152685716	0
20145	572728.5919413521	10924.90679028337	0
20146	572780.2220896739	10900.69690715625	0
20147	572733.3818519301	10922.50208091479	0
20148	572728.5796588149	10924.91271250086	0
20149	572509.6957028864	10675.1466656037	0
20150	572509.6898018627	10675.148607882	0
20151	572508.9566420899	10675.15606992919	0
20152	572508.9537328352	10675.15619277972	0
20153	572548.9839887685	10611.76787166229	0
20154	572548.9888978484	10611.76601528509	0
20155	572559.2888574367	10609.90520885446	0
20156	572548.9609813403	10611.90334879935	0
20157	572551.5196745918	10611.49614509227	0
20158	572551.5196745927	10611.49614509179	0
20159	572595.8342292351	10548.20279326658	0
20160	572600.4347385237	10547.03109744675	0
20161	572630.5837900448	10539.74530372263	0
20162	572595.8881398665	10548.18761779367	0
20163	572572.0548745308	10554.06350555174	0
20164	572572.1092095431	10554.04883199877	0
20165	572632.6410653533	10318.8396601457	0
20166	572633.582973877	10318.34909641846	0
20167	572636.384215928	10316.1521021037	0
20168	572632.6174176894	10318.84425638905	0
20169	572633.4697583477	10318.69043031675	0
20170	572633.4690517507	10318.69184871991	0
20171	572673.2211537864	10166.36500330687	0
20172	572658.9657641561	10168.93644939558	0
20173	572654.0156333302	10169.32105135752	0
20174	572673.2979361755	10166.35373210066	0
20175	572661.8711192451	10167.49572140001	0
20176	572654.0739474839	10169.32141102824	0
20177	572697.3508670534	9598.022834075022	0
20178	572697.3505373172	9598.022899846379	0
20179	572698.3940825842	9597.488621008735	0
20180	572698.2247057715	9597.930515840406	0
20181	572671.963964641	9586.833354680402	0
20182	572670.9955766416	9587.217534493357	0
20183	572670.3267225206	9587.270364462882	0
20184	572671.9661068072	9586.832473494826	0
20185	572670.8747350628	9586.727380419132	0
20186	572670.8761154528	9586.726766634405	0
20187	572571.9304086431	9248.619280607665	0
20188	572576.0861018504	9247.086699967796	0
20189	572583.7778415753	9244.939987128077	0
20190	572571.8243863706	9248.652358017429	0
20191	572582.8923744147	9245.415714623672	0
20192	572582.8926079453	9245.416079766925	0
20193	572577.8066059211	9221.303123610927	0
20194	572597.6763732953	9215.137052483962	0
20195	572582.890530745	9219.042537057539	0
20196	572577.8074190128	9221.299730610597	0
20197	572579.3190990204	9220.304799522528	0
20198	572579.3200955486	9220.304636031138	0
20199	572614.7603020202	9037.646588761163	0
20200	572600.4319823731	9042.970686873156	0
20201	572606.9508938954	9040.333454495205	0
20202	572614.8041544417	9037.629943348966	0
20203	572607.0919165504	9040.214253458958	0
20204	572606.9781350039	9040.32807521498	0
20205	572610.1669397949	9007.790033791371	0
20206	572613.5911704866	9006.911353594202	0
20207	572636.0141099459	9002.372925213167	0
20208	572610.1688243322	9007.79092709543	0
20209	572609.9491750436	9008.8755134782	0
20210	572609.9459825476	9008.875314447454	0
20211	572537.4321743614	8535.256243671873	0
20212	572488.8309307852	8535.22546704287	0
20213	572496.0411049454	8531.408175725795	0
20214	572537.4414607252	8535.256940297411	0
20215	572496.4707593025	8528.30859570485	0
20216	572496.4708894858	8528.308766258204	0
20217	572441.2346765263	8528.195856631839	0
20218	572441.2538163679	8528.162625490608	0
20219	572438.7846577321	8531.2215494435	0
20220	572441.4640280599	8527.90091481695	0
20221	572438.7408518345	8531.30973488836	0
20222	572438.7482836557	8531.303804530413	0
20223	572364.0507669689	8447.773889245258	0
20224	572360.715214245	8449.218081532708	0
20225	572355.8597424712	8450.483946904445	0
20226	572364.0875237465	8447.759985832367	0
20227	572356.4756863081	8449.933420330024	0
20228	572355.8597576824	8450.483977816148	0
20229	572210.3243023233	8332.328898433985	0
20230	572209.8484179162	8332.461531360437	0
20231	572206.1532792742	8333.753642071682	0
20232	572210.3269311186	8332.326056930331	0
20233	572207.0114183509	8333.135742685659	0
20234	572206.16934308	8333.754422880949	0
20235	572022.8667761509	8018.017526575335	0
20236	572022.4933784661	8018.256575853811	0
20237	572027.0925665195	8015.454963610533	0
20238	572022.6486058421	8018.373276089758	0
20239	572028.0740165639	8015.017841715799	0
20240	572028.0660578752	8015.021768549988	0
20241	571977.9383490866	7817.888756233086	0
20242	571978.0971385465	7817.786221007591	0
20243	571977.3830756374	7818.349830760842	0
20244	571977.7818085083	7818.036061863299	0
20245	572015.772610274	7793.574475803238	0
20246	572015.5321326663	7793.728870492225	0
20247	571834.5806326435	7229.242388314389	0
20248	571826.1637731785	7216.857297605795	0
20249	571836.7490464111	7216.966426829826	0
20250	571834.5603910647	7229.288735538339	0
20251	571840.0692232299	7217.403833537079	0
20252	571836.744680972	7216.990429803365	0
20253	571332.5989650915	6474.610983817431	0
20254	571332.1205268508	6474.752064688935	0
20255	571341.1874299782	6472.061330171531	0
20256	571295.7003989662	6488.520854800485	0
20257	571342.6801358318	6471.588574088542	0
20258	571341.1482007109	6472.071959642995	0
20259	570754.0199948127	6247.611487301783	0
20260	570757.9642894641	6246.587234310009	0
20261	570751.5467268911	6244.735513300915	0
20262	570754.0822084097	6247.616508416082	0
20263	570746.3455664798	6247.493886404583	0
20264	570746.3508923518	6247.493092712069	0
20265	570453.5373744663	6143.653327355441	0
20266	570457.1781050465	6137.233108478093	0
20267	570458.613152941	6141.897844657324	0
20268	570453.5389100821	6143.653241035445	0
20269	570457.3374380103	6142.123015474986	0
20270	570457.3116917693	6142.126912001793	0
20271	570456.5617414074	6141.515323451244	0
20272	570456.6319818917	6141.528340057583	0
20273	570453.5867786336	6141.144935204717	0
20274	570455.5021000627	6141.77321734267	0
20275	570453.5564288361	6141.189127233323	0
20276	570453.5621774677	6141.192881656072	0
20277	570399.6539390907	6121.51450560792	0
20278	570399.4239610754	6121.477175834651	0
20279	570416.4174257616	6110.702802901014	0
20280	570399.6976658374	6121.480756244517	0
20281	570405.5225728487	6117.533986931467	0
20282	570405.4957768683	6117.548935433366	0
20283	570385.2236317204	6110.638539865759	0
20284	570389.0775965963	6110.001146104816	0
20285	570398.7764513786	6108.871961996563	0
20286	570385.2209560176	6110.638499420576	0
20287	570385.5222800474	6109.462252866309	0
20288	570385.5244724303	6109.46307359586	0
20289	570154.6902745817	5936.404931883189	0
20290	570153.8574579064	5937.02247543112	0
20291	570147.6714370345	5942.256903997601	0
20292	570154.6479771779	5936.433664061919	0
20293	570147.3631088492	5942.54083463769	0
20294	570147.6680213056	5942.26016932803	0
20295	569561.9924720555	5775.029302086488	0
20296	569561.9810004026	5775.033161899693	0
20297	569564.2598410938	5774.066667523461	0
20298	569564.2741644634	5774.061878313809	0
20299	569558.3731838081	5611.542966642435	0
20300	569558.3742083003	5611.542942904674	0
20301	569562.7007252648	5611.027745331619	0
20302	569557.832517344	5610.774442652586	0
20303	569564.05533172	5610.867813469889	0
20304	569562.6489166536	5611.029063953392	0
20305	569483.8862014505	5475.731692961563	0
20306	569483.8861745977	5475.732102759277	0
20307	569484.314278716	5475.833390660002	0
20308	569480.6914973727	5477.186409846239	0
20309	569484.5457596174	5475.736845358377	0
20310	569484.3109138578	5475.833367184739	0
20311	568122.1733854262	4744.060783554967	0
20312	568122.1761210756	4744.060662582204	0
20313	568131.4147155739	4738.562403226024	0
20314	568122.5792162843	4743.875386073989	0
20315	568136.8608966876	4735.237948484952	0
20316	568136.7400706027	4735.311089004426	0
20317	568072.943403065	4665.9112106268	0
20318	568092.5205492736	4659.307055557088	0
20319	568089.1369199946	4660.321319919727	0
20320	568072.8913502437	4665.928318155129	0
20321	568099.3403298963	4656.996813668091	0
20322	568097.5197924804	4657.606076952819	0
20323	567492.777996022	4449.853758874699	0
20324	567492.7779960212	4449.853758875259	0
20325	567491.2615442903	4451.267724994541	0
20326	567503.5894812928	4444.401590526199	0
20327	567491.5026144134	4451.317379029846	0
20328	567491.5047078817	4451.317040838068	0
20329	567528.3911014774	4315.201723566628	0
20330	567528.2933763001	4315.237329394644	0
20331	567569.7351648306	4300.551045697561	0
20332	567501.1871556753	4325.808623833975	0
20333	567576.1824476164	4298.471580818907	0
20334	567569.7341843426	4300.551296898724	0
20335	567181.1130640944	4189.96371902206	0
20336	567180.9794746801	4189.832260784046	0
20337	567181.1307489518	4189.083264470319	0
20338	567181.1099800663	4189.96351636709	0
20339	567181.7918055418	4189.203492261331	0
20340	567181.794668994	4189.205292833489	0
20341	567133.3057956955	4144.061105489134	0
20342	567133.7875805077	4144.287276927855	0
20343	567136.458848225	4143.796305501019	0
20344	567124.9382190222	4144.604933007802	0
20345	567138.1315354911	4143.580623726666	0
20346	567136.4574008107	4143.796993714262	0
20347	567027.8176042981	4070.672918212433	0
20348	567027.3731808801	4070.595932336328	0
20349	567022.7664341321	4069.683919604584	0
20350	567027.8175495354	4070.672838890103	0
20351	567039.1611406002	4075.576216301801	0
20352	567038.6061730672	4075.34792076829	0
20353	566780.6346153232	4008.413305761358	0
20354	566780.6348860628	4008.413602369503	0
20355	566773.3624774765	4008.176677034069	0
20356	566783.7319944028	4008.466870857956	0
20357	566773.5681157054	4008.169336053128	0
20358	566773.3613150909	4008.176780046211	0
20359	566736.2724936922	3881.629713089016	0
20360	566737.4258543643	3880.965600041047	0
20361	566739.9900717301	3879.089653985407	0
20362	566736.2721687115	3881.629879470514	0
20363	566744.1831719332	3881.72888580474	0
20364	566739.9900991769	3879.089133285066	0
20365	566591.9294716934	3697.725250057301	0
20366	566590.9819616004	3697.493582946343	0
20367	566600.9292663505	3695.101993563614	0
20368	566591.9001745186	3697.734397066946	0
20369	566619.7645734093	3692.513523155401	0
20370	566600.8876693883	3695.113728053693	0
20371	566593.1008064983	3651.700668413949	0
20372	566590.5875391564	3650.200397078152	0
20373	566583.2613930745	3647.603837436247	0
20374	566593.1200095208	3651.709318698791	0
20375	566588.7130358643	3648.269307143957	0
20376	566588.7270048386	3648.283578619965	0
20377	565797.353655281	3224.385169995941	0
20378	565797.3513170136	3224.38539939301	0
20379	565796.1348602941	3225.350064189653	0
20380	565796.150791253	3225.339637278128	0
20381	565320.3215798696	2977.797922489663	0
20382	565330.976852693	2969.574275169703	0
20383	565333.7401131149	2968.187388816536	0
20384	565320.268395453	2977.836829512715	0
